Customer_ID,Account_Balance,Transaction_Amount,Reported_Amount,Currency,Country,Transaction_Date,Risk_Score
1504,16765,35529,35529,JPY,UK,22-02-2025,1
1505,19724,19605,19605,GBP,DE,14-03-2025,1
1506,48074,35885,35885,USD,JP,21-02-2025,1
1507,40486,11799,11799,EUR,US,08-03-2025,3
1508,27148,46569,46569,JPY,UK,15-03-2025,1
1509,7303,10,10,USD,CA,19-03-2025,1
1510,-4517,451,451,GBP,AU,14-03-2025,4
1511,-4990,499,499,USD,IN,15-03-2025,4
1512,21408,18597,18597,CAD,US,09-03-2025,1
1513,39203,35380,35380,EUR,DE,23-02-2025,1
1514,-10000,1000,1000,INR,CA,01-03-2025,4
1515,53284,9622,8745,AUD,AU,05-03-2025,3
1516,-10000,1000,1000,USD,AU,25-02-2025,4
1517,2736,7094,7094,EUR,AU,19-03-2025,1
1518,18101,9306,9306,AUD,JP,06-03-2025,1
1519,40893,16423,16423,JPY,DE,27-02-2025,1
1520,80998,41401,41401,USD,DE,11-03-2025,1
1521,10568,44657,44657,USD,IN,01-03-2025,1
1522,65761,7578,7578,AUD,UK,20-03-2025,1
1523,12823,25397,25397,INR,JP,27-02-2025,1
1524,74639,49797,49797,CAD,IN,09-03-2025,1
1525,24639,26204,26204,INR,UK,12-03-2025,1
1526,-10000,1000,1000,INR,UK,08-03-2025,4
1527,1726,34996,34996,INR,US,27-02-2025,1
1528,27531,11235,11235,EUR,CA,22-02-2025,1
1529,19724,26762,26762,AUD,CA,13-03-2025,1
1530,-9077,907,907,INR,CA,03-03-2025,4
1531,-10000,1000,1000,INR,IN,19-03-2025,4
1532,55732,33045,33045,GBP,IN,28-02-2025,1
1533,-10000,1000,1000,INR,UK,27-02-2025,4
1534,45183,14581,14581,CAD,JP,03-03-2025,1
1535,-10000,1000,1000,CAD,US,10-03-2025,4
1536,94826,32886,32886,CAD,AU,27-02-2025,1
1537,-10000,1000,1000,EUR,CA,08-03-2025,4
1538,-10000,1000,1000,CAD,AU,18-03-2025,4
1539,11969,45381,45381,EUR,AU,06-03-2025,1
1540,63433,45270,45270,EUR,CA,12-03-2025,1
1541,104839,44286,44286,JPY,JP,19-03-2025,1
1542,62428,44660,44660,USD,DE,12-03-2025,1
1543,32353,39421,39421,GBP,UK,28-02-2025,1
1544,-7513,751,751,AUD,AU,18-03-2025,4
1545,-110,11,11,JPY,AU,07-03-2025,4
1546,3630,18325,18325,CAD,DE,02-03-2025,1
1547,12653,224,224,GBP,JP,25-02-2025,1
1548,18126,44611,44611,JPY,AU,19-03-2025,1
1549,34289,18047,18047,AUD,CA,05-03-2025,1
1550,6341,32312,32312,USD,US,10-03-2025,1
1551,32923,9288,9288,GBP,UK,24-02-2025,1
1552,40655,1001,1001,USD,CA,17-03-2025,1
1553,-10000,1000,1000,JPY,UK,22-02-2025,4
1554,-10000,1000,1000,USD,AU,05-03-2025,4
1555,66345,43407,40228,GBP,US,14-03-2025,3
1556,31603,12716,12716,GBP,AU,08-03-2025,1
1557,21793,32704,32704,USD,CA,23-02-2025,1
1558,-10000,1000,1000,GBP,AU,07-03-2025,4
1559,54642,37664,37664,CAD,IN,20-02-2025,1
1560,27110,33683,30361,USD,AU,14-03-2025,3
1561,80570,32090,32090,USD,JP,27-02-2025,1
1562,34050,12095,12095,GBP,UK,05-03-2025,1
1563,17931,48199,48199,GBP,CA,25-02-2025,1
1564,5156,33560,30506,INR,UK,02-03-2025,3
1565,83558,48535,48535,INR,DE,09-03-2025,1
1566,62542,45844,45844,AUD,DE,16-03-2025,1
1567,35070,1856,1856,EUR,US,21-03-2025,1
1568,60799,5155,5155,EUR,US,08-03-2025,1
1569,39191,31800,29224,USD,CA,23-02-2025,3
1570,-10000,1000,1000,GBP,AU,12-03-2025,4
1571,60784,28106,26615,USD,IN,04-03-2025,3
1572,52178,14620,13241,INR,AU,04-03-2025,3
1573,-10000,1000,1000,EUR,UK,16-03-2025,4
1574,48141,24933,23333,AUD,JP,05-03-2025,3
1575,-2702,270,270,USD,IN,18-03-2025,4
1576,27527,8572,8572,GBP,JP,05-03-2025,3
1577,32583,4087,4087,EUR,JP,24-02-2025,1
1578,30742,49559,49559,USD,AU,20-03-2025,1
1579,24256,47964,47964,CAD,AU,18-03-2025,1
1580,-10000,1000,1000,CAD,UK,25-02-2025,4
1581,28826,41,41,EUR,US,05-03-2025,1
1582,86884,820,820,GBP,US,25-02-2025,1
1583,36830,46506,46506,CAD,US,26-02-2025,1
1584,20790,16911,16911,EUR,JP,21-02-2025,1
1585,51835,38055,38055,USD,CA,23-02-2025,1
1586,32528,14931,14931,USD,CA,22-02-2025,1
1587,12131,29351,29351,EUR,CA,07-03-2025,1
1588,59829,38031,34236,CAD,AU,18-03-2025,3
1589,36541,48886,48886,AUD,IN,23-02-2025,1
1590,41717,9949,9949,GBP,US,21-03-2025,1
1591,20076,45786,45786,AUD,DE,02-03-2025,1
1592,23618,7563,7563,AUD,UK,01-03-2025,1
1593,55668,27147,27147,USD,DE,14-03-2025,1
1594,9130,3091,3091,AUD,AU,13-03-2025,1
1595,110017,8714,8714,JPY,DE,12-03-2025,1
1596,6114,18731,18731,EUR,AU,10-03-2025,1
1597,5448,45816,45816,INR,DE,15-03-2025,1
1598,64147,12030,12030,USD,CA,17-03-2025,1
1599,26348,49965,45529,INR,IN,21-02-2025,3
1600,48565,41137,41137,INR,DE,21-02-2025,1
1601,81371,13692,13692,GBP,DE,24-02-2025,1
1602,41704,925,925,GBP,DE,28-02-2025,1
1603,39139,9449,9449,GBP,DE,14-03-2025,1
1604,7488,5697,5697,EUR,AU,23-02-2025,1
1605,-3173,317,317,INR,CA,04-03-2025,4
1606,-10000,1000,1000,USD,DE,09-03-2025,4
1607,1707,1503,1503,INR,CA,13-03-2025,1
1608,10231,32910,32910,JPY,CA,17-03-2025,1
1609,614,11082,10467,INR,US,12-03-2025,3
1610,18099,25627,25627,INR,JP,15-03-2025,1
1611,10234,22606,22606,EUR,UK,06-03-2025,1
1612,57281,8263,8263,USD,UK,20-03-2025,1
1613,-10000,1000,1000,AUD,UK,12-03-2025,4
1614,62515,35223,35223,JPY,DE,26-02-2025,1
1615,51524,15248,15248,EUR,IN,12-03-2025,1
1616,-5788,578,578,JPY,CA,09-03-2025,4
1617,-10000,1000,1000,CAD,JP,24-02-2025,4
1618,47190,32661,32661,INR,UK,20-03-2025,1
1619,47118,28315,28315,USD,UK,17-03-2025,1
1620,-1109,110,103,INR,US,18-03-2025,6
1621,-10000,1000,1000,EUR,AU,20-02-2025,4
1622,12841,40757,40757,USD,UK,21-02-2025,1
1623,-10000,1000,1000,JPY,DE,28-02-2025,4
1624,46671,9118,9118,USD,AU,25-02-2025,1
1625,4590,36855,36855,AUD,AU,20-03-2025,3
1626,34255,8998,8998,AUD,IN,08-03-2025,1
1627,91162,44613,44613,USD,US,27-02-2025,1
1628,13149,18951,18951,EUR,JP,02-03-2025,1
1629,51369,40849,40849,EUR,UK,26-02-2025,1
1630,18023,28799,28799,INR,US,07-03-2025,1
1631,11380,47630,47630,USD,IN,25-02-2025,1
1632,81699,33483,33483,USD,JP,17-03-2025,1
1633,7365,2464,2325,CAD,IN,10-03-2025,3
1634,46727,1247,1247,AUD,IN,25-02-2025,1
1635,38438,45918,45918,USD,DE,27-02-2025,1
1636,42128,22645,22645,AUD,JP,26-02-2025,1
1637,49536,13754,13754,GBP,AU,01-03-2025,1
1638,45628,7642,7088,CAD,UK,05-03-2025,3
1639,7040,39089,39089,INR,US,20-03-2025,1
1640,11772,29894,29894,GBP,JP,26-02-2025,1
1641,36996,41058,41058,EUR,CA,20-03-2025,1
1642,-10000,1000,1000,JPY,JP,23-02-2025,4
1643,40252,20514,20514,INR,US,28-02-2025,1
1644,6599,15323,15323,USD,JP,05-03-2025,1
1645,64457,10345,9483,GBP,JP,01-03-2025,3
1646,-10000,1000,1000,USD,US,25-02-2025,4
1647,43752,10947,10947,JPY,JP,21-03-2025,1
1648,36837,1606,1606,CAD,AU,24-02-2025,1
1649,32705,1361,1361,USD,DE,21-02-2025,1
1650,74293,29719,29719,GBP,US,17-03-2025,1
1651,27723,49295,49295,INR,UK,09-03-2025,1
1652,36187,17952,17952,AUD,JP,05-03-2025,1
1653,-10000,1000,1000,AUD,UK,11-03-2025,4
1654,31761,41645,41645,AUD,UK,02-03-2025,1
1655,18029,33740,33740,CAD,CA,02-03-2025,1
1656,17477,6582,6127,USD,UK,22-02-2025,3
1657,-10000,1000,1000,GBP,DE,24-02-2025,4
1658,88921,8654,8654,EUR,IN,10-03-2025,1
1659,-6930,693,693,USD,AU,02-03-2025,4
1660,16727,49173,46302,USD,JP,15-03-2025,3
1661,-10000,1000,1000,JPY,UK,25-02-2025,4
1662,-10000,1000,1000,USD,AU,26-02-2025,4
1663,-10000,1000,926,AUD,DE,17-03-2025,6
1664,82481,41502,41502,GBP,DE,21-02-2025,1
1665,-10000,1000,944,JPY,JP,25-02-2025,6
1666,6693,44433,44433,JPY,JP,11-03-2025,1
1667,12886,47509,44928,USD,IN,13-03-2025,3
1668,845,13983,13983,AUD,IN,11-03-2025,1
1669,-3861,386,386,INR,DE,16-03-2025,4
1670,11844,26642,26642,EUR,US,01-03-2025,1
1671,-10000,1000,1000,USD,UK,04-03-2025,4
1672,60432,27404,26018,CAD,JP,20-02-2025,3
1673,82760,10061,9349,GBP,CA,25-02-2025,3
1674,71805,38886,36509,USD,JP,24-02-2025,3
1675,-10000,1000,1000,AUD,IN,07-03-2025,4
1676,-10000,1000,1000,USD,UK,05-03-2025,4
1677,-10000,1000,1000,EUR,JP,26-02-2025,4
1678,46397,9355,9355,INR,IN,10-03-2025,1
1679,8555,46476,46476,USD,US,21-02-2025,1
1680,112746,18072,18072,CAD,UK,03-03-2025,1
1681,28052,1761,1634,CAD,UK,17-03-2025,3
1682,65307,40507,40507,INR,IN,17-03-2025,1
1683,65928,14481,13627,AUD,CA,15-03-2025,3
1684,-8482,848,848,INR,IN,18-03-2025,4
1685,-2798,279,279,INR,DE,21-03-2025,4
1686,82311,44024,44024,JPY,JP,20-02-2025,1
1687,-10000,1000,1000,EUR,US,20-02-2025,4
1688,21462,39633,39633,AUD,IN,05-03-2025,1
1689,52064,37047,33489,AUD,DE,11-03-2025,3
1690,44192,27696,27696,CAD,JP,18-03-2025,1
1691,27527,7543,7543,AUD,UK,04-03-2025,3
1692,11514,45928,43544,AUD,UK,20-02-2025,3
1693,-10000,1000,1000,GBP,DE,11-03-2025,4
1694,-5659,565,565,CAD,US,04-03-2025,4
1695,85389,11802,11802,INR,JP,04-03-2025,1
1696,34445,47876,47876,EUR,DE,18-03-2025,1
1697,5244,33929,33929,EUR,UK,21-03-2025,1
1698,49240,14240,14240,USD,IN,17-03-2025,1
1699,10786,10736,10736,USD,UK,26-02-2025,1
1700,-10000,1000,1000,AUD,US,04-03-2025,4
1701,6366,13782,13782,CAD,UK,21-02-2025,1
1702,-10000,1000,1000,GBP,US,05-03-2025,4
1703,84107,43318,43318,GBP,UK,01-03-2025,1
1704,49574,12901,12901,AUD,UK,20-03-2025,1
1705,49307,20665,20665,JPY,US,18-03-2025,1
1706,7928,23783,23783,INR,US,20-02-2025,1
1707,25050,5656,5109,INR,CA,02-03-2025,3
1708,9446,19119,19119,CAD,US,03-03-2025,1
1709,-10000,1000,1000,AUD,UK,28-02-2025,4
1710,59358,8710,8710,INR,US,04-03-2025,1
1711,55540,6488,6488,EUR,AU,11-03-2025,1
1712,41372,24303,24303,JPY,JP,09-03-2025,1
1713,28145,32176,29951,GBP,CA,07-03-2025,3
1714,-4450,445,445,CAD,IN,11-03-2025,4
1715,39072,46763,46763,USD,CA,21-03-2025,1
1716,-7571,757,757,CAD,CA,05-03-2025,4
1717,-2679,267,249,GBP,DE,22-02-2025,6
1718,-7305,730,730,AUD,UK,27-02-2025,4
1719,3843,23062,23062,EUR,US,11-03-2025,1
1720,367,3637,3637,AUD,US,12-03-2025,1
1721,53208,1590,1590,AUD,CA,10-03-2025,1
1722,-8985,898,898,INR,JP,01-03-2025,4
1723,26713,23070,23070,AUD,UK,20-02-2025,1
1724,48863,6008,6008,USD,DE,01-03-2025,1
1725,70493,49568,49568,EUR,UK,07-03-2025,1
1726,40847,25143,25143,AUD,AU,22-02-2025,1
1727,-10000,1000,1000,USD,IN,25-02-2025,4
1728,18975,47839,47839,JPY,UK,27-02-2025,1
1729,52673,5734,5734,USD,DE,25-02-2025,1
1730,-7929,792,792,CAD,IN,17-03-2025,4
1731,74610,36583,36583,CAD,AU,13-03-2025,1
1732,73820,48481,48481,USD,IN,09-03-2025,1
1733,45133,35170,35170,EUR,DE,16-03-2025,1
1734,61272,45013,45013,AUD,JP,21-03-2025,1
1735,70349,16827,15476,USD,US,14-03-2025,3
1736,29423,1181,1181,CAD,JP,26-02-2025,1
1737,58545,7658,6921,EUR,IN,20-02-2025,3
1738,-10000,1000,1000,INR,DE,27-02-2025,4
1739,53075,3231,3231,EUR,JP,07-03-2025,1
1740,41271,40247,40247,INR,JP,17-03-2025,1
1741,116166,31836,31836,JPY,US,21-02-2025,1
1742,13402,27689,27689,CAD,JP,28-02-2025,1
1743,27527,20862,20862,GBP,UK,17-03-2025,3
1744,61104,27388,24817,INR,AU,05-03-2025,3
1745,23341,1059,1059,USD,CA,04-03-2025,1
1746,-10000,1000,1000,JPY,DE,09-03-2025,4
1747,12918,20244,18613,AUD,CA,28-02-2025,3
1748,23187,39620,37123,AUD,JP,15-03-2025,3
1749,61250,30729,28448,INR,US,21-03-2025,3
1750,37134,10,10,USD,IN,24-02-2025,1
1751,28393,16921,16921,GBP,UK,26-02-2025,1
1752,56589,17266,17266,JPY,UK,28-02-2025,1
1753,54818,28621,28621,CAD,US,06-03-2025,1
1754,61776,23252,23252,JPY,IN,07-03-2025,3
1755,-3203,320,320,USD,JP,06-03-2025,4
1756,61829,44292,44292,CAD,UK,24-02-2025,1
1757,73656,20036,20036,INR,DE,19-03-2025,1
1758,122556,7654,7654,JPY,UK,01-03-2025,1
1759,44891,27150,27150,INR,UK,01-03-2025,1
1760,66106,20492,20492,INR,UK,27-02-2025,3
1761,43587,47574,47574,USD,UK,11-03-2025,1
1762,49762,7641,7641,INR,CA,13-03-2025,1
1763,66149,35698,35698,GBP,IN,26-02-2025,1
1764,-10000,1000,1000,USD,US,10-03-2025,4
1765,37681,42277,42277,USD,UK,07-03-2025,1
1766,38819,7073,7073,CAD,JP,27-02-2025,1
1767,5548,47431,44668,CAD,US,20-02-2025,3
1768,-10000,1000,1000,EUR,UK,11-03-2025,4
1769,10624,10,10,GBP,UK,20-02-2025,1
1770,38463,35483,35483,JPY,CA,12-03-2025,3
1771,19613,16455,16455,CAD,AU,20-02-2025,1
1772,37317,43055,43055,INR,DE,27-02-2025,1
1773,-6061,606,546,INR,IN,16-03-2025,6
1774,32632,13616,13616,CAD,US,21-02-2025,1
1775,39406,40733,37125,USD,UK,08-03-2025,3
1776,-10000,1000,1000,INR,US,17-03-2025,4
1777,-10000,1000,925,GBP,CA,03-03-2025,6
1778,55746,35979,35979,JPY,CA,06-03-2025,1
1779,31907,47853,47853,AUD,IN,09-03-2025,1
1780,-9176,917,917,AUD,CA,08-03-2025,4
1781,12385,10860,10860,INR,US,20-02-2025,1
1782,44055,24720,24720,USD,DE,18-03-2025,1
1783,-5657,565,565,AUD,US,16-03-2025,4
1784,82296,16039,16039,GBP,US,15-03-2025,1
1785,47184,49196,49196,JPY,DE,04-03-2025,1
1786,56796,38192,38192,AUD,IN,03-03-2025,1
1787,33310,45977,45977,GBP,CA,15-03-2025,1
1788,48920,33433,33433,GBP,JP,12-03-2025,1
1789,102705,42913,39718,AUD,IN,27-02-2025,3
1790,11470,24983,24983,GBP,UK,20-03-2025,3
1791,13347,29721,29721,AUD,UK,25-02-2025,1
1792,102351,17853,17853,CAD,DE,25-02-2025,1
1793,73602,38736,38736,INR,US,23-02-2025,1
1794,21039,16226,16226,GBP,DE,27-02-2025,3
1795,-827,82,82,INR,US,05-03-2025,4
1796,12349,7122,6716,GBP,AU,21-03-2025,3
1797,27527,9641,9641,JPY,UK,16-03-2025,3
1798,30398,29748,29748,CAD,AU,10-03-2025,1
1799,64800,29407,29407,USD,UK,05-03-2025,1
1800,35769,10267,10267,INR,US,25-02-2025,1
1801,38668,44467,44467,AUD,JP,05-03-2025,1
1802,48396,24198,24198,AUD,AU,17-03-2025,1
1803,27527,40136,37061,USD,AU,05-03-2025,5
1804,18060,45152,45152,AUD,CA,23-02-2025,1
1805,27527,45284,45284,JPY,JP,08-03-2025,3
1806,19449,35819,35819,USD,UK,01-03-2025,1
1807,45948,11922,11922,GBP,DE,18-03-2025,1
1808,65610,32094,32094,JPY,DE,28-02-2025,1
1809,47583,3226,3226,INR,DE,26-02-2025,1
1810,54368,7950,7950,JPY,IN,25-02-2025,1
1811,-10000,1000,1000,INR,DE,17-03-2025,4
1812,35548,13019,13019,AUD,AU,14-03-2025,1
1813,73139,15009,15009,AUD,US,16-03-2025,1
1814,107738,11730,11730,GBP,CA,14-03-2025,1
1815,68832,46430,42280,CAD,US,17-03-2025,3
1816,36450,16876,16876,EUR,JP,26-02-2025,1
1817,48200,712,660,GBP,US,28-02-2025,3
1818,53187,31907,31907,CAD,IN,08-03-2025,1
1819,-10000,1000,1000,GBP,AU,25-02-2025,4
1820,-10000,1000,1000,AUD,DE,02-03-2025,4
1821,32310,29840,29840,CAD,CA,21-03-2025,1
1822,24407,40588,40588,USD,US,05-03-2025,1
1823,13790,28594,25795,EUR,DE,19-03-2025,3
1824,41043,35593,35593,JPY,US,17-03-2025,1
1825,45169,7912,7912,EUR,JP,24-02-2025,1
1826,-10000,1000,906,GBP,JP,02-03-2025,6
1827,-10000,1000,1000,USD,AU,22-02-2025,4
1828,12371,43271,43271,AUD,US,21-02-2025,1
1829,47274,855,855,EUR,CA,24-02-2025,1
1830,19841,42549,42549,JPY,DE,24-02-2025,1
1831,7861,29412,29412,EUR,UK,14-03-2025,1
1832,78204,38319,38319,INR,DE,14-03-2025,1
1833,50986,40992,40992,INR,JP,04-03-2025,1
1834,20925,49619,49619,JPY,JP,01-03-2025,1
1835,91659,12486,12486,EUR,JP,16-03-2025,1
1836,30787,24734,24734,USD,DE,13-03-2025,1
1837,61280,22011,22011,CAD,CA,20-02-2025,1
1838,-7162,716,716,JPY,UK,10-03-2025,4
1839,-10000,1000,1000,GBP,JP,04-03-2025,4
1840,-1591,159,159,GBP,UK,20-02-2025,4
1841,46318,35734,35734,CAD,CA,25-02-2025,1
1842,22616,29842,29842,JPY,CA,02-03-2025,1
1843,21076,47607,47607,GBP,US,22-02-2025,1
1844,35576,19160,19160,AUD,DE,27-02-2025,1
1845,32615,4796,4796,INR,JP,23-02-2025,1
1846,71057,46539,46539,USD,US,12-03-2025,1
1847,7361,38113,38113,USD,IN,26-02-2025,1
1848,-10000,1000,1000,USD,UK,09-03-2025,4
1849,85573,42849,42849,EUR,JP,13-03-2025,1
1850,10493,26107,24653,JPY,UK,20-03-2025,3
1851,70174,19243,19243,GBP,US,27-02-2025,1
1852,41567,33484,33484,EUR,JP,17-03-2025,1
1853,79628,38563,38563,GBP,DE,21-03-2025,1
1854,4957,13002,11977,JPY,CA,21-03-2025,3
1855,58275,102,102,GBP,US,26-02-2025,1
1856,17158,533,533,CAD,IN,17-03-2025,1
1857,3302,38158,38158,EUR,JP,21-02-2025,1
1858,87184,1349,1349,EUR,AU,24-02-2025,1
1859,544,17212,17212,EUR,CA,10-03-2025,3
1860,-1055,105,105,USD,JP,13-03-2025,4
1861,-10000,1000,1000,INR,CA,22-02-2025,4
1862,11204,44652,44652,EUR,US,04-03-2025,1
1863,32833,45904,45904,INR,UK,18-03-2025,1
1864,21358,7992,7992,AUD,CA,20-02-2025,1
1865,41051,27618,27618,EUR,IN,12-03-2025,1
1866,-10000,1000,1000,GBP,IN,28-02-2025,4
1867,25782,34787,34787,JPY,JP,28-02-2025,1
1868,-10000,1000,1000,AUD,DE,16-03-2025,4
1869,11465,45290,41384,EUR,JP,01-03-2025,3
1870,18687,47698,47698,USD,DE,15-03-2025,1
1871,26056,9644,9644,CAD,DE,23-02-2025,1
1872,39996,24219,24219,AUD,JP,15-03-2025,1
1873,-10000,1000,1000,EUR,US,17-03-2025,4
1874,11164,36970,36970,GBP,DE,24-02-2025,1
1875,108755,4045,4045,GBP,US,19-03-2025,1
1876,24381,35562,35562,GBP,US,07-03-2025,1
1877,20292,26938,26938,GBP,AU,13-03-2025,1
1878,27527,34829,34829,EUR,US,06-03-2025,3
1879,33152,38622,38622,INR,IN,27-02-2025,1
1880,-10000,1000,1000,AUD,JP,04-03-2025,4
1881,-10000,1000,908,GBP,CA,03-03-2025,6
1882,42879,40720,40720,USD,AU,10-03-2025,1
1883,42678,41553,41553,GBP,UK,23-02-2025,1
1884,-10000,1000,923,EUR,CA,08-03-2025,6
1885,-10000,1000,1000,JPY,US,25-02-2025,4
1886,-740,74,74,AUD,IN,09-03-2025,4
1887,96507,7599,7599,CAD,DE,20-02-2025,1
1888,37146,3355,3355,USD,AU,20-02-2025,1
1889,47758,22217,22217,USD,JP,18-03-2025,1
1890,71056,22319,22319,CAD,CA,01-03-2025,1
1891,81548,4201,4201,USD,AU,05-03-2025,1
1892,32334,20327,20327,JPY,UK,02-03-2025,1
1893,43485,19039,17541,CAD,US,13-03-2025,3
1894,27778,17979,17979,EUR,IN,13-03-2025,1
1895,-10000,1000,1000,JPY,JP,20-03-2025,4
1896,37493,29957,29957,GBP,UK,10-03-2025,1
1897,7683,46468,46468,USD,CA,04-03-2025,1
1898,-10000,1000,1000,EUR,AU,25-02-2025,4
1899,-633,63,63,USD,AU,04-03-2025,4
1900,9532,30418,30418,GBP,JP,28-02-2025,1
1901,59865,26508,24146,AUD,UK,17-03-2025,3
1902,21528,27584,27584,AUD,UK,07-03-2025,1
1903,494,19228,19228,INR,JP,11-03-2025,1
1904,-10000,1000,1000,EUR,CA,07-03-2025,4
1905,18912,43000,43000,EUR,CA,04-03-2025,1
1906,27527,13373,13373,CAD,CA,27-02-2025,3
1907,46864,29957,27352,CAD,JP,09-03-2025,3
1908,56230,45569,45569,EUR,UK,07-03-2025,1
1909,-10000,1000,1000,INR,AU,25-02-2025,4
1910,35940,33617,33617,AUD,DE,20-03-2025,1
1911,20988,29695,29695,USD,US,20-03-2025,1
1912,17781,23462,23462,GBP,US,01-03-2025,1
1913,34241,21493,21493,INR,IN,27-02-2025,1
1914,88024,18438,18438,CAD,AU,05-03-2025,1
1915,16485,47772,47772,EUR,CA,21-02-2025,1
1916,30783,24769,24769,USD,CA,18-03-2025,1
1917,-8587,858,858,GBP,JP,13-03-2025,4
1918,-10000,1000,1000,JPY,UK,06-03-2025,4
1919,-10000,1000,1000,AUD,AU,21-03-2025,4
1920,-10000,1000,1000,CAD,UK,15-03-2025,4
1921,3107,12653,12653,USD,UK,21-02-2025,1
1922,90046,3611,3611,GBP,AU,01-03-2025,1
1923,-1410,141,141,EUR,US,19-03-2025,4
1924,14969,34158,34158,GBP,IN,01-03-2025,1
1925,-10000,1000,1000,EUR,IN,22-02-2025,4
1926,19178,38138,38138,USD,UK,10-03-2025,1
1927,-10000,1000,1000,JPY,UK,17-03-2025,4
1928,14830,12310,12310,USD,UK,19-03-2025,1
1929,14578,25938,25938,EUR,UK,23-02-2025,1
1930,22877,27465,27465,INR,IN,10-03-2025,1
1931,66681,7098,7098,USD,CA,25-02-2025,1
1932,90833,48767,48767,AUD,JP,12-03-2025,1
1933,90478,17903,17903,JPY,IN,08-03-2025,1
1934,31028,1872,1711,INR,UK,04-03-2025,3
1935,33344,30314,30314,INR,DE,20-02-2025,1
1936,30523,161,161,EUR,JP,23-02-2025,1
1937,54633,10,9,GBP,DE,20-02-2025,6
1938,2572,6436,6436,JPY,CA,05-03-2025,1
1939,-9147,914,914,CAD,US,26-02-2025,4
1940,-10000,1000,1000,EUR,UK,10-03-2025,4
1941,59005,49928,49928,AUD,AU,11-03-2025,1
1942,35173,31766,31766,JPY,DE,03-03-2025,1
1943,27527,2429,2429,GBP,UK,04-03-2025,3
1944,84485,22470,22470,EUR,UK,24-02-2025,1
1945,3567,14838,14838,USD,US,21-02-2025,1
1946,81024,7487,7487,CAD,JP,22-02-2025,1
1947,-3944,394,394,USD,UK,05-03-2025,4
1948,33653,30366,30366,INR,JP,27-02-2025,1
1949,42879,25397,25397,GBP,IN,15-03-2025,1
1950,8206,46059,43507,AUD,US,02-03-2025,3
1951,-10000,1000,1000,AUD,IN,01-03-2025,4
1952,28299,1535,1535,EUR,US,08-03-2025,1
1953,-541,54,54,GBP,DE,10-03-2025,4
1954,-10000,1000,1000,GBP,DE,24-02-2025,4
1955,27527,27476,27476,USD,UK,06-03-2025,3
1956,33837,11337,10578,EUR,JP,10-03-2025,3
1957,-10000,1000,1000,CAD,CA,21-03-2025,4
1958,16729,20519,20519,INR,AU,08-03-2025,1
1959,54197,18883,18883,EUR,JP,08-03-2025,1
1960,-10000,1000,1000,CAD,JP,08-03-2025,4
1961,-10000,1000,1000,CAD,AU,03-03-2025,4
1962,38378,8055,8055,CAD,JP,21-03-2025,1
1963,-10000,1000,1000,USD,US,25-02-2025,4
1964,24616,26332,26332,USD,CA,12-03-2025,1
1965,9542,30008,30008,AUD,CA,05-03-2025,1
1966,78527,47266,47266,CAD,AU,09-03-2025,1
1967,84130,9001,9001,CAD,UK,27-02-2025,1
1968,38824,24484,22093,USD,CA,09-03-2025,3
1969,1958,23735,23735,JPY,JP,01-03-2025,1
1970,29871,5654,5654,EUR,UK,18-03-2025,1
1971,58287,10,9,CAD,UK,22-02-2025,6
1972,52014,26042,26042,AUD,JP,02-03-2025,1
1973,-10000,1000,1000,JPY,CA,18-03-2025,4
1974,-10000,1000,1000,USD,UK,13-03-2025,4
1975,53911,30124,28305,AUD,AU,16-03-2025,3
1976,-10000,1000,1000,EUR,US,22-02-2025,4
1977,39007,19975,19975,EUR,CA,06-03-2025,1
1978,56149,45516,45516,EUR,CA,24-02-2025,1
1979,48281,2019,2019,CAD,UK,20-02-2025,1
1980,44145,40116,40116,JPY,CA,12-03-2025,1
1981,9486,30205,30205,GBP,JP,23-02-2025,1
1982,-10000,1000,1000,CAD,DE,28-02-2025,4
1983,91088,3800,3800,GBP,AU,21-02-2025,1
1984,-10000,1000,943,GBP,AU,05-03-2025,6
1985,31175,14243,14243,JPY,UK,15-03-2025,1
1986,6790,17354,17354,JPY,UK,14-03-2025,1
1987,74319,10,10,INR,JP,20-03-2025,1
1988,28142,38844,35162,CAD,US,18-03-2025,3
1989,-4245,424,424,GBP,JP,01-03-2025,4
1990,10159,17407,17407,JPY,DE,27-02-2025,1
1991,58630,26084,24401,INR,DE,03-03-2025,3
1992,65083,13042,13042,USD,UK,06-03-2025,1
1993,50092,20649,20649,USD,IN,26-02-2025,1
1994,30784,39502,39502,JPY,CA,20-03-2025,1
1995,-7703,770,770,INR,DE,25-02-2025,4
1996,889,25295,25295,INR,DE,11-03-2025,1
1997,43403,32616,32616,CAD,CA,17-03-2025,1
1998,63167,35637,35637,JPY,DE,02-03-2025,1
1999,-10000,1000,1000,CAD,IN,22-02-2025,4
2000,-10000,1000,1000,EUR,IN,08-03-2025,4
2001,19534,24509,24509,CAD,CA,01-03-2025,1
2002,35197,16083,16083,USD,US,24-02-2025,1
2003,32824,10745,10745,CAD,IN,10-03-2025,1
2004,45997,19206,18136,USD,CA,02-03-2025,3
2005,7763,38710,38710,EUR,US,16-03-2025,1
2006,70981,14990,13527,USD,JP,07-03-2025,3
2007,80965,49842,49842,USD,AU,12-03-2025,1
2008,45874,32407,32407,USD,AU,01-03-2025,1
2009,8601,28253,28253,USD,US,06-03-2025,1
